X,Y,SUBTYPE
-87.7007639,42.0190151,JUDAIC
-89.0391367,42.2772893,JUDAIC
-87.5952617,41.7917446,JUDAIC
-87.7076799,41.9967016,JUDAIC
-87.7003424,42.0009004,JUDAIC
-88.2339332,40.1119975,JUDAIC
-87.7008425,42.0190135,JUDAIC
-87.7971105,42.1886881,JUDAIC
-87.7498971,42.037573,JUDAIC
-87.6301246,40.1667946,JUDAIC
-87.6820031,41.9981741,JUDAIC
-87.7405695,42.0410859,JUDAIC
-87.251135,41.6146942,JUDAIC
-87.643916,41.7354057,MUSLIM
-87.6991239,42.0234447,JUDAIC
-87.6990334,41.9912358,JUDAIC
-87.7023869,41.9965212,JUDAIC
-87.7027591,42.0117254,JUDAIC
-87.6800595,42.0546252,JUDAIC
-87.7182464,41.9900001,JUDAIC
-87.8670331,42.1272202,JUDAIC
-89.0970059,41.3318426,JUDAIC
-87.6534724,41.9651265,JUDAIC
-87.6659377,41.8652698,CHRISTIAN
-87.686824,42.0797944,JUDAIC
-87.5524305,41.7544869,CHRISTIAN
-87.857546,42.1061785,JUDAIC
-88.359436,41.7058587,CHRISTIAN
-87.9580134,42.1568727,JUDAIC
-87.8675352,42.1816135,JUDAIC
-87.9884402,42.1905527,JUDAIC
-87.8223252,42.0499098,JUDAIC
-87.6628036,41.9776581,CHRISTIAN
-87.8685393,42.1388231,JUDAIC
-87.7553175,42.0693246,JUDAIC
-88.013817,41.7926129,CHRISTIAN
-87.7295699,42.0404904,JUDAIC
-87.5151537,41.5341527,JUDAIC
-87.9876473,42.1616592,JUDAIC
-87.7472499,42.0662178,JUDAIC
-87.756123,42.0121333,JUDAIC
-87.8298481,42.1563787,JUDAIC
-87.7184929,42.0406521,JUDAIC
-88.3665321,42.2672797,JUDAIC
-87.5850347,41.8008794,JUDAIC
-87.7392875,42.0260454,JUDAIC
-87.6288598,41.8988394,JUDAIC
-87.6288584,41.8988364,JUDAIC
-87.5681345,41.7496462,CHRISTIAN
-87.6931292,41.9968876,MUSLIM
-87.7268214,41.7789164,MUSLIM
-87.7083981,41.9379946,MUSLIM
-87.6964006,41.99861,MUSLIM
-88.0448383,41.6977695,MUSLIM
-88.0179212,41.7824347,CHRISTIAN
-87.6600531,41.9953592,MUSLIM
-88.1463668,41.743373,CHRISTIAN
-88.1380641,41.7588824,CHRISTIAN
-88.1104402,41.8625093,CHRISTIAN
-88.0852424,41.8673864,CHRISTIAN
-87.294954,41.4397241,MUSLIM
-87.8957019,42.1025641,MUSLIM
-87.6776262,42.0531558,MUSLIM
-87.8493675,41.8789971,CHRISTIAN
-89.0942539,42.2744547,CHRISTIAN
-87.8608415,42.0456154,MUSLIM
-87.6236907,41.8343732,MUSLIM
-88.3440982,42.0563789,CHRISTIAN
-87.5982718,41.7911945,MUSLIM
-88.0963907,41.8877949,CHRISTIAN
-89.2723092,40.7051603,CHRISTIAN
-87.7255203,41.8652501,CHRISTIAN
-87.9232034,41.5485904,CHRISTIAN
-87.6215628,41.7834798,CHRISTIAN
-87.755884,41.7218675,CHRISTIAN
-88.1518084,41.5356568,CHRISTIAN
-88.9986601,42.2755468,CHRISTIAN
-87.6479275,41.8719206,MUSLIM
-89.0691397,42.1791729,CHRISTIAN
-87.700159,41.601044,MUSLIM
-87.7316999,41.8803709,MUSLIM
-87.9926954,41.7507065,CHRISTIAN
-89.0079895,40.4845813,CHRISTIAN
-89.084926,42.2711813,CHRISTIAN
-87.554461,41.7372003,MUSLIM
-87.7800522,41.6584272,MUSLIM
-87.9314296,41.9573733,MUSLIM
-88.1200502,41.7682381,MUSLIM
-88.2189549,40.1112463,MUSLIM
-87.7042866,41.778666,MUSLIM
-88.0138933,42.0100084,MUSLIM
-87.6448668,41.6134244,MUSLIM
-87.6965443,41.8768501,CHRISTIAN
-88.838556,42.2422527,BUDDHIST
-87.5165558,40.4872665,CHRISTIAN
-87.2521292,40.2832599,CHRISTIAN
-87.2284622,40.1282796,CHRISTIAN
-87.2594367,40.0110322,CHRISTIAN
-87.2520512,40.1128539,CHRISTIAN
-88.2300592,40.105782,CHRISTIAN
-88.1659908,40.3099457,CHRISTIAN
-88.2338001,40.1082516,CHRISTIAN
-89.1953034,41.3244569,CHRISTIAN
-88.2776991,40.1099326,CHRISTIAN
-88.2473951,40.1189618,CHRISTIAN
-88.1562351,40.3124854,CHRISTIAN
-88.2325595,40.1082797,BUDDHIST
-88.2401277,40.1725395,CHRISTIAN
-88.2836056,40.073866,CHRISTIAN
-88.2116721,40.1133434,CHRISTIAN
-88.2181177,40.1265276,CHRISTIAN
-87.7896721,41.8740891,CHRISTIAN
-87.7381667,41.9629823,CHRISTIAN
-87.8105006,41.6915079,CHRISTIAN
-87.7755685,41.929187,CHRISTIAN
-87.7816463,41.9605559,CHRISTIAN
-87.6617455,41.7208293,CHRISTIAN
-87.6809356,42.0442871,CHRISTIAN
-87.738318,41.9532015,CHRISTIAN
-87.6764305,41.8824978,CHRISTIAN
-87.683241,42.0404741,CHRISTIAN
-87.8020359,42.0143771,CHRISTIAN
-87.7925479,41.8357897,CHRISTIAN
-87.67998,42.0435934,CHRISTIAN
-87.80216,41.7568891,CHRISTIAN
-87.7961077,41.8301304,CHRISTIAN
-88.1333192,42.151165,CHRISTIAN
-87.90456,41.9285401,CHRISTIAN
-87.7472588,41.7347303,CHRISTIAN
-87.90478,41.7390772,CHRISTIAN
-87.9832941,42.0859997,CHRISTIAN
-88.0808489,42.032239,CHRISTIAN
-87.778636,41.7353933,CHRISTIAN
-87.6026052,41.8035843,CHRISTIAN
-87.7553601,41.8769143,CHRISTIAN
-87.7953382,41.8904746,CHRISTIAN
-87.6080609,41.5992476,CHRISTIAN
-87.5982911,41.5938872,CHRISTIAN
-87.9810506,42.0986673,CHRISTIAN
-87.7487796,41.7477166,CHRISTIAN
-87.6045694,41.821011,CHRISTIAN
-87.5330209,41.5436131,CHRISTIAN
-87.6408955,41.9124219,CHRISTIAN
-87.8980013,41.8084221,CHRISTIAN
-87.8595372,42.0298844,CHRISTIAN
-87.7920169,41.8600401,CHRISTIAN
-87.6721113,41.9157494,CHRISTIAN
-88.05763,41.9980583,CHRISTIAN
-87.6562764,41.9870184,CHRISTIAN
-87.5923298,41.7795202,CHRISTIAN
-87.6037614,41.6881533,CHRISTIAN
-87.780608,41.8637664,CHRISTIAN
-87.6704758,42.0117335,CHRISTIAN
-87.9319172,41.680672,CHRISTIAN
-87.5960026,41.5896444,CHRISTIAN
-87.8984575,41.7955717,CHRISTIAN
-88.103781,42.0517127,CHRISTIAN
-87.7660837,41.5275088,CHRISTIAN
-87.728242,41.8773142,CHRISTIAN
-87.6543607,41.7606291,CHRISTIAN
-87.810942,41.6653768,CHRISTIAN
-87.6832451,41.4923294,CHRISTIAN
-87.781088,42.1025347,CHRISTIAN
-87.596927,41.7930194,CHRISTIAN
-87.8499565,41.6229661,CHRISTIAN
-87.655641,41.5137241,CHRISTIAN
-88.1466338,40.3099279,CHRISTIAN
-88.2563798,40.0754511,CHRISTIAN
-87.6299593,41.7885455,CHRISTIAN
-88.2332826,40.1170809,CHRISTIAN
-88.2493531,40.0765074,BUDDHIST
-87.6866106,41.8746472,CHRISTIAN
-87.8008652,41.9449167,CHRISTIAN
-87.7217526,41.8057867,CHRISTIAN
-87.7091936,41.9814434,CHRISTIAN
-87.6524485,41.8357799,CHRISTIAN
-87.6975502,41.996543,CHRISTIAN
-87.6119175,41.8223659,CHRISTIAN
-87.6942605,41.9736849,CHRISTIAN
-87.6803554,41.9630155,CHRISTIAN
-88.9724491,40.1509937,CHRISTIAN
-88.6918087,42.1001097,CHRISTIAN
-88.6307496,41.6674271,CHRISTIAN
-88.7758639,41.9515372,CHRISTIAN
-88.753098,41.9272137,CHRISTIAN
-87.9316128,42.0641992,CHRISTIAN
-88.0394585,42.1107244,CHRISTIAN
-88.2058939,41.9687507,CHRISTIAN
-87.6651476,42.0015917,CHRISTIAN
-88.2492215,41.7432121,CHRISTIAN
-87.7821414,41.7916234,CHRISTIAN
-87.6942011,42.0626229,CHRISTIAN
-87.7238404,41.7033869,CHRISTIAN
-88.0744813,42.0280087,CHRISTIAN
-87.8217636,41.5795207,CHRISTIAN
-87.3059182,41.1520348,CHRISTIAN
-87.6725587,41.7426559,CHRISTIAN
-87.4123498,41.602606,CHRISTIAN
-87.4551592,40.9442878,CHRISTIAN
-87.844519,41.9657762,CHRISTIAN
-87.7211071,41.9261216,CHRISTIAN
-87.657228,41.6901187,CHRISTIAN
-87.7091649,41.8245307,CHRISTIAN
-87.6460989,41.9282176,CHRISTIAN
-87.7514619,41.946324,CHRISTIAN
-87.6338258,41.8419704,CHRISTIAN
-88.0142024,42.1162221,CHRISTIAN
-87.5623086,41.7628462,CHRISTIAN
-87.879741,41.8045128,CHRISTIAN
-87.6744908,41.8829262,CHRISTIAN
-87.6061392,41.7688023,CHRISTIAN
-87.6868849,41.7866783,CHRISTIAN
-87.7639517,41.9754767,CHRISTIAN
-87.6839257,41.8969643,CHRISTIAN
-87.6339932,41.9144455,CHRISTIAN
-87.6369941,41.9022297,CHRISTIAN
-88.1203115,42.0105764,CHRISTIAN
-87.3419478,41.5871384,CHRISTIAN
-87.896965,42.090088,CHRISTIAN
-87.6641624,42.0148122,BUDDHIST
-87.5874723,41.7425628,CHRISTIAN
-87.3340652,41.5818023,CHRISTIAN
-87.3352753,41.5713006,CHRISTIAN
-87.7535663,41.8963841,CHRISTIAN
-87.7144189,41.8427363,CHRISTIAN
-87.7108109,41.9517025,CHRISTIAN
-87.3452365,41.580857,CHRISTIAN
-86.9182504,39.9511965,CHRISTIAN
-86.9925624,39.9047048,CHRISTIAN
-87.2130569,41.3198589,CHRISTIAN
-87.4218974,41.2964098,CHRISTIAN
-87.4837346,41.4945622,CHRISTIAN
-87.5178834,41.6185321,CHRISTIAN
-87.7173392,41.7708684,CHRISTIAN
-87.3881169,41.5804372,CHRISTIAN
-87.343631,41.592086,CHRISTIAN
-87.383224,41.5918264,MUSLIM
-87.7679702,41.8893603,CHRISTIAN
-87.6591571,41.8565431,CHRISTIAN
-87.6221384,41.7933669,MUSLIM
-87.6264277,41.8946284,CHRISTIAN
-87.6629903,41.9023337,CHRISTIAN
-87.6511182,41.7562331,CHRISTIAN
-87.7364805,41.8986101,CHRISTIAN
-87.6409805,41.8429702,CHRISTIAN
-87.5358491,41.7215247,CHRISTIAN
-87.7498674,41.8952654,CHRISTIAN
-87.6783842,41.9195925,CHRISTIAN
-87.6787365,41.9624288,BUDDHIST
-87.6582015,41.7687871,CHRISTIAN
-87.7316267,41.946672,CHRISTIAN
-87.8326571,41.5227617,MUSLIM
-87.7876678,41.7407589,CHRISTIAN
-87.6219811,41.7919348,CHRISTIAN
-87.6656401,41.8557439,CHRISTIAN
-87.4039022,41.5500259,CHRISTIAN
-87.6601577,41.6766931,CHRISTIAN
-87.6773264,41.9543846,BUDDHIST
-87.6673747,41.8252136,CHRISTIAN
-87.83973,41.8793178,CHRISTIAN
-87.6948126,41.5511252,CHRISTIAN
-87.6849028,41.8991127,CHRISTIAN
-87.689863,41.7071091,CHRISTIAN
-87.6201645,41.7526522,CHRISTIAN
-87.7196046,41.9432046,CHRISTIAN
-87.9977996,41.9936076,BUDDHIST
-88.0571745,41.9059374,MUSLIM
-87.76369,41.9365015,CHRISTIAN
-87.768449,41.9037642,CHRISTIAN
-88.1884049,41.7834569,CHRISTIAN
-88.1447316,41.7753031,CHRISTIAN
-87.5955128,41.7959252,CHRISTIAN
-87.6244236,41.8253997,CHRISTIAN
-87.6979185,41.8825757,CHRISTIAN
-87.5890141,41.7744561,CHRISTIAN
-87.6685971,41.9295394,CHRISTIAN
-87.6779691,41.8992822,CHRISTIAN
-87.6941253,41.9664502,CHRISTIAN
-87.634358,41.7746745,CHRISTIAN
-87.5584964,41.4879538,CHRISTIAN
-87.6841202,42.0355914,CHRISTIAN
-87.6324582,41.6115864,CHRISTIAN
-88.1852621,41.9435811,BUDDHIST
-87.628516,41.5037991,CHRISTIAN
-87.6177086,41.8266316,CHRISTIAN
-87.83209,41.695828,CHRISTIAN
-88.1772297,41.8205139,CHRISTIAN
-87.9597254,42.0624966,CHRISTIAN
-87.9409924,41.8626185,CHRISTIAN
-87.9896944,41.8589974,CHRISTIAN
-87.6701366,41.7246304,CHRISTIAN
-87.7335667,41.8018273,CHRISTIAN
-87.6167893,41.7415093,CHRISTIAN
-87.6280532,41.8604156,CHRISTIAN
-87.735298,41.9127094,CHRISTIAN
-87.6169715,41.470228,CHRISTIAN
-87.628876,41.8734571,CHRISTIAN
-87.7207462,41.8719082,CHRISTIAN
-87.8473611,41.5729756,CHRISTIAN
-87.9377311,42.1377828,CHRISTIAN
-88.2483993,42.0473538,CHRISTIAN
-87.7152983,41.8519944,CHRISTIAN
-87.7326315,41.8407258,CHRISTIAN
-88.1122329,41.7651166,CHRISTIAN
-87.731836,41.7423443,CHRISTIAN
-88.1886953,41.7582986,CHRISTIAN
-87.6255,41.8397159,CHRISTIAN
-87.681277,41.8568929,CHRISTIAN
-87.5888889,41.7443111,CHRISTIAN
-87.8108742,42.0119011,CHRISTIAN
-87.7713172,41.7800274,CHRISTIAN
-87.6412077,41.6672975,CHRISTIAN
-88.1483722,41.7514976,CHRISTIAN
-87.672933,41.9649936,CHRISTIAN
-87.6546159,41.6137196,CHRISTIAN
-87.7774149,42.0079501,CHRISTIAN
-87.9431133,41.8662026,CHRISTIAN
-87.8598511,41.8910297,CHRISTIAN
-87.6326371,41.720082,CHRISTIAN
-87.9709976,42.0522005,CHRISTIAN
-88.075702,42.1310261,OTHER
-87.8351925,42.043473,CHRISTIAN
-87.6609361,41.9682954,BUDDHIST
-87.749903,41.9738605,BUDDHIST
-87.7538151,41.9485656,BUDDHIST
-87.7025655,41.9638356,BUDDHIST
-87.7190363,41.922911,CHRISTIAN
-87.6057588,41.7605626,CHRISTIAN
-87.6476777,41.866779,CHRISTIAN
-87.6414957,41.9024798,CHRISTIAN
-87.6743203,42.0041382,BUDDHIST
-87.6711679,41.9584775,BUDDHIST
-87.7930714,41.7417203,BUDDHIST
-87.625797,41.8409245,CHRISTIAN
-87.7248896,41.9082627,CHRISTIAN
-87.7769934,41.889791,BUDDHIST
-87.6729898,42.0023152,MUSLIM
-87.6198837,41.8068466,CHRISTIAN
-87.6717594,41.9453769,BUDDHIST
-87.6587176,41.6895755,CHRISTIAN
-87.6984185,42.032429,BUDDHIST
-87.7613254,41.9585176,BUDDHIST
-87.7486875,41.9966322,BUDDHIST
-87.7270652,42.0327477,BUDDHIST
-87.8028498,41.7228346,MUSLIM
-87.6066871,41.7296245,CHRISTIAN
-87.7294445,41.8590352,CHRISTIAN
-87.6185022,41.6929728,CHRISTIAN
-87.6838441,41.8951239,CHRISTIAN
-87.6197853,41.6888599,CHRISTIAN
-87.6523677,41.6911376,CHRISTIAN
-87.7508398,41.890555,CHRISTIAN
-87.6602598,41.9805194,BUDDHIST
-87.6712515,41.8969083,BUDDHIST
-87.6674819,41.9940753,MUSLIM
-87.6646485,41.8061177,MUSLIM
-87.7381091,41.9610236,BUDDHIST
-87.5865044,41.8010935,CHRISTIAN
-87.6593166,41.9670007,BUDDHIST
-87.6580045,41.9718452,BUDDHIST
-87.6821081,42.0267144,BUDDHIST
-87.8924792,42.0867474,BUDDHIST
-87.7968721,41.8884541,BUDDHIST
-88.031079,42.096091,MUSLIM
-87.7548124,42.0237351,BUDDHIST
-87.5996828,41.8112444,CHRISTIAN
-87.6253265,41.8624392,BUDDHIST
-87.6864903,41.7794335,MUSLIM
-87.6977672,41.6227259,CHRISTIAN
-87.6636775,42.0001635,BUDDHIST
-87.6875584,42.0502613,CHRISTIAN
-87.7684126,41.9025776,CHRISTIAN
-87.6081428,41.8111516,CHRISTIAN
-87.6782216,42.0442607,BUDDHIST
-87.8871908,42.0183672,BUDDHIST
-88.2482579,41.7777806,CHRISTIAN
-88.2271724,42.0295691,BUDDHIST
-87.7752537,41.8817645,CHRISTIAN
-87.6063478,41.8175839,CHRISTIAN
-87.6503421,41.9509913,CHRISTIAN
-87.6547232,41.8674178,CHRISTIAN
-87.7611336,41.9416775,CHRISTIAN
-87.6991144,41.8197202,CHRISTIAN
-87.6997234,42.0514451,CHRISTIAN
-87.8281122,41.9443022,CHRISTIAN
-87.625487,41.7255458,CHRISTIAN
-87.7729161,41.7965201,CHRISTIAN
-87.6710902,41.6817118,CHRISTIAN
-88.0740973,42.0168517,CHRISTIAN
-88.1705468,41.5223726,BUDDHIST
-87.6782222,42.0442607,CHRISTIAN
-87.5150339,41.5583621,CHRISTIAN
-87.6579319,41.9677647,BUDDHIST
-87.3274873,41.5817984,CHRISTIAN
-87.2924,40.7631351,CHRISTIAN
-87.3764482,41.5872082,CHRISTIAN
-87.4402536,40.7849305,CHRISTIAN
-87.4475476,41.6392983,CHRISTIAN
-87.4826179,41.420252,CHRISTIAN
-87.3658762,41.4189483,CHRISTIAN
-87.3541465,41.4384894,CHRISTIAN
-87.2931782,41.4365373,OTHER
-87.7199839,41.8618736,CHRISTIAN
-87.7048887,41.9891195,MUSLIM
-87.6960873,41.8473291,CHRISTIAN
-87.6360122,41.710172,CHRISTIAN
-86.9187762,40.4254613,MUSLIM
-87.4040042,39.9508795,CHRISTIAN
-87.5118499,41.6322455,CHRISTIAN
-87.7343239,41.7756691,CHRISTIAN
-87.4477129,41.5516082,CHRISTIAN
-87.6687534,41.9649703,CHRISTIAN
-87.7751623,41.8725583,BUDDHIST
-87.7657391,41.8956254,CHRISTIAN
-87.6597416,41.9831396,BUDDHIST
-88.174474,42.1180841,CHRISTIAN
-87.6693583,41.9321324,CHRISTIAN
-87.044594,40.7596579,CHRISTIAN
-87.7840356,41.9686991,BUDDHIST
-87.8324735,42.0616928,CHRISTIAN
-86.9639835,40.5828096,CHRISTIAN
-88.1005505,41.5353019,CHRISTIAN
-89.085637,42.2383332,CHRISTIAN
-89.3573072,40.5373845,CHRISTIAN
-89.3109295,40.4334631,CHRISTIAN
-89.0475175,42.2747401,CHRISTIAN
-89.0938557,42.2750115,CHRISTIAN
-88.5690649,40.0391434,CHRISTIAN
-87.6674974,41.4443513,CHRISTIAN
-88.9890084,42.2808031,CHRISTIAN
-88.2934507,42.1649539,CHRISTIAN
-88.9920051,40.4812521,CHRISTIAN
-88.3391799,42.2439859,CHRISTIAN
-88.6049224,42.2487587,CHRISTIAN
-88.3168054,42.1744186,CHRISTIAN
-89.264666,42.1271894,CHRISTIAN
-87.6295832,40.1448486,CHRISTIAN
-89.0828524,42.2850199,CHRISTIAN
-88.9745207,42.3035497,CHRISTIAN
-87.6270564,40.1334168,CHRISTIAN
-87.8452881,40.1161205,CHRISTIAN
-87.8211201,39.9121393,CHRISTIAN
-87.6927478,41.9887802,CHRISTIAN
-87.6891107,41.9975511,OTHER
-87.6712875,41.735417,CHRISTIAN
-87.6899049,42.01619,MUSLIM
-87.5992417,40.0680214,CHRISTIAN
-87.6351707,39.9705525,CHRISTIAN
-88.5682127,40.0255378,CHRISTIAN
-88.9905327,40.5243124,CHRISTIAN
-89.0674654,41.9488227,CHRISTIAN
-89.0315524,42.1997195,CHRISTIAN
-87.9712635,42.0669466,CHRISTIAN
-89.120745,40.8516856,CHRISTIAN
-88.9444563,40.517091,CHRISTIAN
-88.7164755,40.7429561,CHRISTIAN
-89.1781505,40.5296457,CHRISTIAN
-88.9772379,40.3150314,CHRISTIAN
-88.9610688,40.5342992,CHRISTIAN
-89.3640802,41.1112922,CHRISTIAN
-88.9459229,40.5605737,CHRISTIAN
-87.6206149,41.6868522,MUSLIM
-87.6468812,41.9538051,JUDAIC
-88.3809625,42.2500686,CHRISTIAN
-88.2015423,42.2735828,OTHER
-88.6041697,42.2528773,CHRISTIAN
-88.4704517,42.3183694,CHRISTIAN
-88.9550685,40.4712705,CHRISTIAN
-88.9997273,40.4752863,CHRISTIAN
-88.9940747,40.4793406,BUDDHIST
-89.0211096,40.466292,CHRISTIAN
-87.7794677,41.9454912,MUSLIM
-87.5704574,41.7592329,MUSLIM
-89.1192794,42.2630411,CHRISTIAN
-89.1478258,42.3015091,CHRISTIAN
-87.6304513,40.1956382,CHRISTIAN
-88.9003141,40.5643331,CHRISTIAN
-87.6636815,40.1255804,CHRISTIAN
-88.4642197,42.31593,CHRISTIAN
-89.3329026,40.6290244,CHRISTIAN
-88.9412414,40.5108871,CHRISTIAN
-87.7597653,41.9024317,CHRISTIAN
-87.7597665,41.9024333,MUSLIM
-88.3335733,41.741835,CHRISTIAN
-88.280285,42.0389111,CHRISTIAN
-88.2805977,42.0374743,CHRISTIAN
-88.4645486,42.0549752,HINDU
-88.8331926,41.1192005,CHRISTIAN
-88.8408321,41.3236515,CHRISTIAN
-88.2925495,42.0300969,CHRISTIAN
-88.3395022,41.9505263,CHRISTIAN
-87.9095278,41.1462074,CHRISTIAN
-87.8580114,41.1259342,CHRISTIAN
-89.1213646,41.5506321,CHRISTIAN
-88.2784375,42.0368457,CHRISTIAN
-88.3269493,41.7332633,CHRISTIAN
-88.3075027,41.8596445,CHRISTIAN
-88.2706243,42.0264872,CHRISTIAN
-88.5055183,40.7538196,CHRISTIAN
-88.3195545,41.7607468,CHRISTIAN
-88.6386089,40.8819246,CHRISTIAN
-88.9837419,41.6864096,CHRISTIAN
-89.3694934,40.1494358,CHRISTIAN
-88.7282521,40.9901794,CHRISTIAN
-88.5139922,40.747196,CHRISTIAN
-88.9794028,39.9060724,CHRISTIAN
-89.3676841,40.1499117,CHRISTIAN
-88.7773554,40.8769509,CHRISTIAN
-88.3020272,41.7724021,CHRISTIAN
-88.1396037,42.2578845,CHRISTIAN
-88.280999,41.7604604,CHRISTIAN
-88.3991065,41.847815,CHRISTIAN
-87.8623375,41.1185715,CHRISTIAN
-87.6621225,41.9728256,BUDDHIST
-88.2912089,41.9882501,CHRISTIAN
-88.5475386,41.7614265,CHRISTIAN
-88.3182527,42.055864,CHRISTIAN
-88.2952852,42.0432882,CHRISTIAN
-88.3043715,41.9596935,CHRISTIAN
-88.4355114,41.0975642,CHRISTIAN
-87.692473,41.824812,CHRISTIAN
-87.8697357,41.0978878,CHRISTIAN
-88.2954297,41.7524907,CHRISTIAN
-89.3601163,40.1468678,CHRISTIAN
-88.3047305,41.8503046,CHRISTIAN
-89.1253965,41.3962919,CHRISTIAN
-87.9628664,42.3467786,CHRISTIAN
-87.832344,42.2525612,CHRISTIAN
-88.0900341,42.1993035,CHRISTIAN
-88.0602204,42.2126533,CHRISTIAN
-87.9564723,42.2845534,CHRISTIAN
-88.610538,40.8808702,CHRISTIAN
-87.8513327,41.1283439,CHRISTIAN
-87.646621,41.2442483,CHRISTIAN
-87.8281474,41.1028415,CHRISTIAN
-88.3488566,41.7706827,CHRISTIAN
-88.3122739,41.8490052,CHRISTIAN
-88.3061684,42.0329687,CHRISTIAN
-88.3128892,42.0426885,MUSLIM
-88.3092136,41.6901189,CHRISTIAN
-88.5354214,41.6647385,CHRISTIAN
-88.7003842,41.3287659,CHRISTIAN
-88.0615511,42.2185138,CHRISTIAN
-88.8036757,41.1202103,CHRISTIAN
-87.8482332,42.3312042,CHRISTIAN
-88.2907474,41.7939733,CHRISTIAN
-87.8621741,41.1620471,CHRISTIAN
-87.9513113,42.1829834,JUDAIC
-88.1246634,42.2473336,CHRISTIAN
-89.3299218,41.715983,CHRISTIAN
-89.3591734,40.1447377,CHRISTIAN
-88.2876662,40.7544401,CHRISTIAN
-88.3209609,42.040326,CHRISTIAN
-88.3042401,41.7680818,CHRISTIAN
-88.3599335,41.7633617,CHRISTIAN
-88.3467084,41.7917702,HINDU
-88.3740841,41.7627695,CHRISTIAN
-88.297433,41.8395281,CHRISTIAN
-87.8329579,42.3448758,CHRISTIAN
-88.3397859,41.7706289,CHRISTIAN
-88.252898,42.1325384,CHRISTIAN
-88.3148373,41.8899144,CHRISTIAN
-87.8352989,42.3388472,CHRISTIAN
-87.8312349,42.3523247,CHRISTIAN
-88.3106557,41.9268375,CHRISTIAN
-88.3372178,41.8826679,CHRISTIAN
-87.9997641,42.2978374,CHRISTIAN
-88.0335356,42.2699469,CHRISTIAN
-87.8333141,42.3603706,CHRISTIAN
-87.9710193,42.3543126,CHRISTIAN
-88.3883825,42.0115733,CHRISTIAN
-88.4493283,41.6615108,CHRISTIAN
-88.3346251,41.7587038,CHRISTIAN
-88.303285,41.7613766,CHRISTIAN
-88.4362093,41.5955018,CHRISTIAN
-88.1269574,42.3202095,CHRISTIAN
-88.3190741,42.0403679,CHRISTIAN
-88.2981494,41.7556321,CHRISTIAN
-88.3087469,41.7537164,CHRISTIAN
-88.3127405,41.7541291,CHRISTIAN
-87.8407127,42.3502633,CHRISTIAN
-88.2760541,42.0356733,CHRISTIAN
-89.1214885,42.252351,CHRISTIAN
-88.9976555,42.2954409,CHRISTIAN
-89.0606926,42.3120175,CHRISTIAN
-87.3442438,41.571879,CHRISTIAN
-87.4429289,41.63678,CHRISTIAN
-87.4996769,41.5840562,CHRISTIAN
-87.3540043,41.4134354,CHRISTIAN
-87.4660747,41.6288547,CHRISTIAN
-87.3681626,41.584035,CHRISTIAN
-87.4176037,41.5767774,CHRISTIAN
-87.2654869,41.600481,CHRISTIAN
-87.3340584,41.5850785,CHRISTIAN
-87.4112219,41.5729047,CHRISTIAN
-87.6193789,41.7848892,CHRISTIAN
-87.864222,41.4935457,CHRISTIAN
-89.0439972,42.2748457,CHRISTIAN
-87.6593782,41.9664993,BUDDHIST
-87.6294352,41.8532698,BUDDHIST
-87.6203797,41.8040876,CHRISTIAN
-88.0651081,42.136424,CHRISTIAN
-87.6414193,41.4210625,CHRISTIAN
-88.0547348,41.5859569,CHRISTIAN
-88.0410592,41.5977623,CHRISTIAN
-87.7740383,41.4692941,CHRISTIAN
-89.1167295,42.2547358,CHRISTIAN
-89.0329058,42.2161899,BUDDHIST
-88.9994485,42.181251,BUDDHIST
-89.0136556,42.3176308,CHRISTIAN
-88.0496778,41.9770582,HINDU
-89.1062547,42.2561346,CHRISTIAN
-89.0642756,42.2299499,CHRISTIAN
-89.0297214,42.2741581,CHRISTIAN
-89.2347326,42.3474955,BUDDHIST
-89.0461776,42.2661099,CHRISTIAN
-88.3574494,41.8844778,CHRISTIAN
-87.6457651,41.7509013,CHRISTIAN
-87.6722163,41.4459332,CHRISTIAN
-87.8064967,41.5061611,CHRISTIAN
-88.9951775,42.2357843,CHRISTIAN
-89.1078881,42.2634552,CHRISTIAN
-89.0713724,42.2304488,CHRISTIAN
-89.059115,42.2315627,CHRISTIAN
-87.6603499,41.8922127,CHRISTIAN
-88.1864599,41.6815625,CHRISTIAN
-89.0234353,42.2958347,CHRISTIAN
-87.5126114,41.5912898,CHRISTIAN
-88.0029723,41.5100352,CHRISTIAN
-88.0624371,41.7395133,BUDDHIST
-87.9292514,41.5104927,CHRISTIAN
-87.9267428,41.923357,MUSLIM
-88.1786768,41.7726453,JUDAIC
-88.9270757,40.5002532,MUSLIM
-87.9049907,41.1574984,BUDDHIST
-87.6361932,41.8962838,CHRISTIAN
-88.0348838,41.5270477,CHRISTIAN
-89.0454092,42.3247993,CHRISTIAN
-88.2019642,41.5871288,CHRISTIAN
-87.2379562,41.5802569,CHRISTIAN
-87.5203958,41.5095849,CHRISTIAN
-87.44196,41.6495396,CHRISTIAN
-89.0902087,42.2513838,BUDDHIST
-88.1010098,41.7268082,CHRISTIAN
-87.1622229,40.9415239,CHRISTIAN
-87.6350961,41.7220094,CHRISTIAN
-87.9165465,42.082195,BUDDHIST
-87.8654326,42.3526374,CHRISTIAN
-88.1453489,41.9984513,CHRISTIAN
-87.7283453,41.6661904,CHRISTIAN
-88.0475708,42.1288821,BUDDHIST
-88.3089064,41.6455865,CHRISTIAN
-87.6733746,41.9556458,BUDDHIST
